Timestamp,MPa Pressure,mm Displacement
36464,0.23277126099706724,22.400000000000002
36466,0.23277126099706724,22.400000000000002
36468,0.23277126099706724,22.400000000000002
36470,0.21444281524926667,22.400000000000002
36472,0.1961143695014661,22.400000000000002
36474,0.17778592375366553,22.400000000000002
36476,0.1961143695014661,22.400000000000002
36478,0.21444281524926667,22.400000000000002
36480,0.23277126099706724,22.400000000000002
36482,0.2510997067448678,22.400000000000002
36484,0.23277126099706724,22.400000000000002
36486,0.21444281524926667,22.400000000000002
36488,0.21444281524926667,22.400000000000002
36490,0.17778592375366553,22.400000000000002
36492,0.17778592375366553,22.400000000000002
36494,0.21444281524926667,22.400000000000002
36496,0.21444281524926667,22.400000000000002
36498,0.23277126099706724,22.400000000000002
36500,0.23277126099706724,22.400000000000002
36502,0.21444281524926667,22.400000000000002
36504,0.1961143695014661,22.400000000000002
36506,0.17778592375366553,22.400000000000002
36508,0.1961143695014661,22.400000000000002
36510,0.21444281524926667,22.400000000000002
36512,0.23277126099706724,22.400000000000002
36514,0.2510997067448678,22.400000000000002
36516,0.23277126099706724,22.400000000000002
36518,0.23277126099706724,22.400000000000002
36520,0.1961143695014661,22.400000000000002
36523,0.17778592375366553,22.400000000000002
36524,0.17778592375366553,22.400000000000002
36526,0.1961143695014661,22.400000000000002
36528,0.23277126099706724,22.400000000000002
36530,0.23277126099706724,22.400000000000002
36532,0.23277126099706724,22.400000000000002
36534,0.23277126099706724,22.400000000000002
36536,0.23277126099706724,22.400000000000002
36538,0.21444281524926667,22.400000000000002
36540,0.17778592375366553,22.400000000000002
36542,0.1961143695014661,22.400000000000002
36544,0.21444281524926667,22.400000000000002
36546,0.2510997067448678,22.400000000000002
36548,0.23277126099706724,22.400000000000002
36550,0.23277126099706724,22.400000000000002
36552,0.23277126099706724,22.400000000000002
36554,0.1961143695014661,22.400000000000002
36556,0.17778592375366553,22.400000000000002
36558,0.17778592375366553,22.400000000000002
36560,0.21444281524926667,22.400000000000002
36562,0.23277126099706724,22.400000000000002
36564,0.23277126099706724,22.400000000000002
36566,0.23277126099706724,22.400000000000002
36568,0.23277126099706724,22.400000000000002
36570,0.21444281524926667,22.400000000000002
36572,0.17778592375366553,22.400000000000002
36574,0.17778592375366553,22.400000000000002
36576,0.17778592375366553,22.400000000000002
36578,0.21444281524926667,22.400000000000002
36580,0.23277126099706724,22.400000000000002
36582,0.23277126099706724,22.400000000000002
36584,0.23277126099706724,22.400000000000002
36586,0.1961143695014661,22.400000000000002
36588,0.17778592375366553,22.400000000000002
36590,0.17778592375366553,22.400000000000002
36592,0.17778592375366553,22.400000000000002
36594,0.21444281524926667,22.400000000000002
36596,0.23277126099706724,22.400000000000002
36598,0.23277126099706724,22.400000000000002
36600,0.23277126099706724,22.400000000000002
36602,0.21444281524926667,22.400000000000002
36604,0.17778592375366553,22.400000000000002
36606,0.17778592375366553,22.400000000000002
36608,0.17778592375366553,22.400000000000002
36610,0.1961143695014661,22.400000000000002
36612,0.23277126099706724,22.400000000000002
36614,0.23277126099706724,22.400000000000002
36616,0.23277126099706724,22.400000000000002
36618,0.21444281524926667,22.400000000000002
36620,0.1961143695014661,22.400000000000002
36622,0.17778592375366553,22.400000000000002
36624,0.17778592375366553,22.400000000000002
36626,0.1961143695014661,22.400000000000002
36628,0.21444281524926667,22.400000000000002
36630,0.23277126099706724,22.400000000000002
36632,0.23277126099706724,22.400000000000002
36634,0.23277126099706724,22.400000000000002
36636,0.21444281524926667,22.400000000000002
36638,0.17778592375366553,22.400000000000002
36640,0.17778592375366553,22.400000000000002
36642,0.17778592375366553,22.400000000000002
36644,0.21444281524926667,22.400000000000002
36646,0.21444281524926667,22.400000000000002
36648,0.23277126099706724,22.400000000000002
36651,0.23277126099706724,22.400000000000002
36652,0.21444281524926667,22.400000000000002
36654,0.1961143695014661,22.400000000000002
36656,0.17778592375366553,22.400000000000002
36658,0.15945747800586496,22.400000000000002
36660,0.1961143695014661,22.400000000000002
36662,0.21444281524926667,22.400000000000002
36664,0.21444281524926667,22.400000000000002
36666,0.23277126099706724,22.400000000000002
36668,0.21444281524926667,22.400000000000002
36670,0.1961143695014661,22.400000000000002
36672,0.17778592375366553,22.400000000000002
36674,0.15945747800586496,22.400000000000002
36676,0.17778592375366553,22.400000000000002
36678,0.1961143695014661,22.400000000000002
36680,0.23277126099706724,22.400000000000002
36682,0.23277126099706724,22.400000000000002
36684,0.21444281524926667,22.400000000000002
36686,0.1961143695014661,22.400000000000002
36688,0.17778592375366553,22.400000000000002
36690,0.15945747800586496,22.400000000000002
36692,0.17778592375366553,22.400000000000002
36694,0.1961143695014661,22.400000000000002
36696,0.21444281524926667,22.400000000000002
36698,0.2510997067448678,22.400000000000002
36700,0.2510997067448678,22.400000000000002
36702,0.23277126099706724,22.400000000000002
36704,0.21444281524926667,22.400000000000002
36706,0.1961143695014661,22.400000000000002
36708,0.17778592375366553,22.400000000000002
36710,0.21444281524926667,22.400000000000002
36712,0.21444281524926667,22.400000000000002
36714,0.23277126099706724,22.400000000000002
36716,0.23277126099706724,22.400000000000002
36718,0.21444281524926667,22.400000000000002
36720,0.21444281524926667,22.400000000000002
36722,0.17778592375366553,22.400000000000002
36724,0.17778592375366553,22.400000000000002
36726,0.1961143695014661,22.400000000000002
36728,0.23277126099706724,22.400000000000002
36730,0.23277126099706724,22.400000000000002
36732,0.23277126099706724,22.400000000000002
36734,0.21444281524926667,22.400000000000002
36736,0.1961143695014661,22.400000000000002
36738,0.1961143695014661,22.400000000000002
36740,0.17778592375366553,22.400000000000002
36742,0.17778592375366553,22.400000000000002
36744,0.17778592375366553,22.400000000000002
36746,0.21444281524926667,22.400000000000002
36748,0.21444281524926667,22.400000000000002
36750,0.21444281524926667,22.400000000000002
36752,0.21444281524926667,22.400000000000002
36754,0.1961143695014661,22.400000000000002
36756,0.17778592375366553,22.400000000000002
36758,0.15945747800586496,22.400000000000002
36760,0.1961143695014661,22.400000000000002
36762,0.1961143695014661,22.400000000000002
36764,0.23277126099706724,22.400000000000002
36766,0.21444281524926667,22.400000000000002
36768,0.1961143695014661,22.400000000000002
36770,0.17778592375366553,22.400000000000002
36772,0.15945747800586496,22.400000000000002
36774,0.17778592375366553,22.400000000000002
36776,0.17778592375366553,22.400000000000002
36779,0.1961143695014661,22.400000000000002
36780,0.21444281524926667,22.400000000000002
36782,0.23277126099706724,22.400000000000002
36784,0.21444281524926667,22.400000000000002
36786,0.21444281524926667,22.400000000000002
36788,0.1961143695014661,22.400000000000002
36790,0.17778592375366553,22.400000000000002
36792,0.17778592375366553,22.400000000000002
36794,0.1961143695014661,22.400000000000002
36796,0.21444281524926667,22.400000000000002
36798,0.23277126099706724,22.400000000000002
36800,0.21444281524926667,22.400000000000002
36802,0.21444281524926667,22.400000000000002
36804,0.1961143695014661,22.400000000000002
36806,0.1961143695014661,22.400000000000002
36808,0.17778592375366553,22.400000000000002
36810,0.1961143695014661,22.400000000000002
36812,0.21444281524926667,22.400000000000002
36814,0.21444281524926667,22.400000000000002
