Timestamp,,MPa Pressure,,,,mm Displacement
39040.00,0.77,0.141129032,0.522360704,1.063049853,2.07111437,0.1
39042.00,0.77,0.141129032,0.485703812,1.044721408,2.07111437,0.1
39044.00,0.78,0.122800587,0.449046921,1.008064516,2.07111437,0.1
39046.00,0.78,0.049486804,0.430718475,1.008064516,2.089442815,0.1
39048.00,0.78,0.067815249,0.485703812,1.063049853,2.162756598,0.1
39050.00,0.78,0.104472141,0.54068915,1.099706745,2.217741935,0.1
39052.00,0.78,0.104472141,0.559017595,1.118035191,2.236070381,0.1
39054.00,0.79,0.104472141,0.559017595,1.118035191,2.254398827,0.1
39056.00,0.79,0.104472141,0.577346041,1.118035191,2.272727273,0.1
39058.00,0.79,0.122800587,0.577346041,1.063049853,2.291055718,0.1
39060.00,0.79,0.122800587,0.559017595,1.008064516,2.291055718,0.1
39062.00,0.79,0.104472141,0.559017595,1.026392962,2.291055718,0.1
39064.00,0.80,0.122800587,0.559017595,1.063049853,2.309384164,0.1
39066.00,0.80,0.104472141,0.54068915,1.081378299,2.309384164,0.1
39068.00,0.80,0.104472141,0.485703812,1.099706745,2.32771261,0.1
39070.00,0.80,0.122800587,0.449046921,1.118035191,2.32771261,0.1
39072.00,0.80,0.104472141,0.467375367,1.118035191,2.401026393,0.1
39074.00,0.81,0.104472141,0.504032258,1.136363636,2.45601173,0.125
39076.00,0.81,0.049486804,0.54068915,1.154692082,2.492668622,0.125
39078.00,0.81,0.067815249,0.614002933,1.228005865,2.58431085,0.125
39080.00,0.81,0.141129032,0.66898827,1.282991202,2.58431085,0.125
39083.00,0.82,0.141129032,0.650659824,1.264662757,2.529325513,0.125
39084.00,0.82,0.141129032,0.632331378,1.246334311,2.474340176,0.125
39086.00,0.82,0.122800587,0.614002933,1.228005865,2.419354839,0.125
39088.00,0.82,0.122800587,0.614002933,1.228005865,2.401026393,0.125
39090.00,0.82,0.122800587,0.614002933,1.209677419,2.382697947,0.125
39092.00,0.82,0.122800587,0.614002933,1.282991202,2.364369501,0.125
39094.00,0.83,0.122800587,0.614002933,1.319648094,2.346041056,0.125
39096.00,0.83,0.122800587,0.614002933,1.33797654,2.272727273,0.125
39098.00,0.83,0.122800587,0.614002933,1.356304985,2.217741935,0.125
39100.00,0.83,0.122800587,0.595674487,1.301319648,2.181085044,0.125
39102.00,0.83,0.122800587,0.66898827,1.264662757,2.144428152,0.125
39104.00,0.84,0.122800587,0.705645161,1.228005865,2.126099707,0.125
39106.00,0.84,0.122800587,0.723973607,1.191348974,2.107771261,0.125
39108.00,0.84,0.104472141,0.742302053,1.173020528,2.089442815,0.15
39110.00,0.84,0.19611437,0.705645161,1.173020528,2.181085044,0.15
39112.00,0.84,0.159457478,0.595674487,1.081378299,2.19941349,0.15
39114.00,0.85,0.141129032,0.522360704,1.026392962,2.236070381,0.15
39116.00,0.85,0.141129032,0.467375367,0.934750733,2.254398827,0.15
39118.00,0.85,0.067815249,0.430718475,0.86143695,2.272727273,0.15
39120.00,0.85,0.086143695,0.467375367,0.879765396,2.346041056,0.15
39122.00,0.85,0.086143695,0.485703812,0.879765396,2.382697947,0.15
39124.00,0.86,0.086143695,0.504032258,0.898093842,2.364369501,0.15
39126.00,0.86,0.104472141,0.467375367,0.916422287,2.364369501,0.15
39128.00,0.86,0.104472141,0.430718475,0.916422287,2.346041056,0.15
39130.00,0.86,0.104472141,0.412390029,1.008064516,2.346041056,0.15
39132.00,0.86,0.104472141,0.394061584,1.118035191,2.346041056,0.175
39134.00,0.87,0.049486804,0.394061584,1.209677419,2.346041056,0.175
39136.00,0.87,0.067815249,0.449046921,1.319648094,2.419354839,0.175
39138.00,0.87,0.086143695,0.485703812,1.411290323,2.45601173,0.175
39140.00,0.87,0.086143695,0.595674487,1.46627566,2.474340176,0.175
39142.00,0.87,0.104472141,0.723973607,1.502932551,2.510997067,0.175
39144.00,0.88,0.104472141,0.815615836,1.46627566,2.529325513,0.175
39146.00,0.88,0.104472141,0.870601173,1.447947214,2.529325513,0.175
39148.00,0.88,0.19611437,0.92558651,1.429618768,2.474340176,0.2
39150.00,0.88,0.214442815,0.870601173,1.33797654,2.32771261,0.2
39152.00,0.88,0.19611437,0.778958944,1.228005865,2.181085044,0.2
39154.00,0.89,0.159457478,0.650659824,1.136363636,2.07111437,0.2
39156.00,0.89,0.159457478,0.577346041,1.099706745,2.016129032,0.2
39158.00,0.89,0.141129032,0.504032258,1.044721408,1.961143695,0.2
39160.00,0.89,0.122800587,0.467375367,1.008064516,1.942815249,0.2
39162.00,0.89,0.067815249,0.449046921,1.008064516,1.942815249,0.2
39164.00,0.90,0.086143695,0.485703812,1.063049853,1.997800587,0.2
39166.00,0.90,0.086143695,0.522360704,1.081378299,2.016129032,0.2
39168.00,0.90,0.104472141,0.54068915,1.044721408,2.052785924,0.2
39170.00,0.90,0.104472141,0.54068915,0.98973607,2.089442815,0.2
39172.00,0.90,0.104472141,0.559017595,0.953079179,2.162756598,0.2
39174.00,0.91,0.122800587,0.577346041,0.934750733,2.236070381,0.2
39176.00,0.91,0.104472141,0.559017595,0.916422287,2.272727273,0.2
39178.00,0.91,0.104472141,0.504032258,0.916422287,2.309384164,0.2
39180.00,0.91,0.122800587,0.449046921,0.934750733,2.346041056,0.2
39182.00,0.91,0.122800587,0.394061584,0.934750733,2.364369501,0.2
39184.00,0.92,0.104472141,0.357404692,0.934750733,2.419354839,0.2
39186.00,0.92,0.049486804,0.357404692,0.934750733,2.492668622,0.225
39188.00,0.92,0.049486804,0.412390029,1.008064516,2.602639296,0.225
39190.00,0.92,0.067815249,0.485703812,1.099706745,2.639296188,0.225
39192.00,0.92,0.086143695,0.54068915,1.209677419,2.657624633,0.225
39194.00,0.93,0.104472141,0.577346041,1.301319648,2.657624633,0.225
39196.00,0.93,0.104472141,0.577346041,1.356304985,2.657624633,0.225
39198.00,0.93,0.122800587,0.595674487,1.392961877,2.657624633,0.225
39200.00,0.93,0.122800587,0.614002933,1.411290323,2.639296188,0.225
39202.00,0.93,0.122800587,0.66898827,1.429618768,2.620967742,0.225
39204.00,0.94,0.104472141,0.723973607,1.484604106,2.547653959,0.225
39206.00,0.94,0.122800587,0.778958944,1.557917889,2.510997067,0.225
39208.00,0.94,0.141129032,0.79728739,1.59457478,2.474340176,0.225
39211.00,0.94,0.177785924,0.79728739,1.539589443,2.419354839,0.225
39212.00,0.94,0.177785924,0.760630499,1.447947214,2.346041056,0.225
39214.00,0.95,0.159457478,0.760630499,1.356304985,2.272727273,0.225
39216.00,0.95,0.141129032,0.778958944,1.301319648,2.217741935,0.225
39218.00,0.95,0.141129032,0.79728739,1.264662757,2.19941349,0.225
39220.00,0.95,0.141129032,0.742302053,1.228005865,2.236070381,0.25
39222.00,0.95,0.177785924,0.687316716,1.191348974,2.254398827,0.25
39224.00,0.96,0.177785924,0.595674487,1.063049853,2.217741935,0.25
39226.00,0.96,0.159457478,0.522360704,0.953079179,2.181085044,0.25
39228.00,0.96,0.086143695,0.467375367,0.879765396,2.144428152,0.25
39230.00,0.96,0.086143695,0.485703812,0.879765396,2.181085044,0.25
39232.00,0.96,0.086143695,0.504032258,0.898093842,2.217741935,0.25
39234.00,0.97,0.104472141,0.467375367,0.916422287,2.254398827,0.25
39236.00,0.97,0.104472141,0.430718475,0.916422287,2.272727273,0.25
39238.00,0.97,0.104472141,0.412390029,0.934750733,2.291055718,0.25
39240.00,0.97,0.104472141,0.394061584,1.008064516,2.309384164,0.25
39242.00,0.97,0.049486804,0.394061584,1.063049853,2.32771261,0.275
39244.00,0.98,0.067815249,0.449046921,1.154692082,2.45601173,0.275
39246.00,0.98,0.086143695,0.485703812,1.228005865,2.547653959,0.275
39248.00,0.98,0.086143695,0.522360704,1.264662757,2.620967742,0.275
39250.00,0.98,0.104472141,0.614002933,1.301319648,2.675953079,0.275
39252.00,0.98,0.104472141,0.66898827,1.319648094,2.712609971,0.275
39254.00,0.99,0.104472141,0.705645161,1.33797654,2.730938416,0.275
39256.00,0.99,0.122800587,0.742302053,1.356304985,2.749266862,0.275
39258.00,0.99,0.177785924,0.742302053,1.356304985,2.675953079,0.275
39260.00,0.99,0.159457478,0.687316716,1.301319648,2.565982405,0.275
39262.00,0.99,0.141129032,0.650659824,1.264662757,2.492668622,0.275
39264.00,1.00,0.141129032,0.632331378,1.301319648,2.45601173,0.275
39266.00,1.00,0.122800587,0.614002933,1.319648094,2.419354839,0.275
39268.00,1.00,0.122800587,0.614002933,1.356304985,2.419354839,0.275
39270.00,1.00,0.122800587,0.614002933,1.374633431,2.419354839,0.275
39272.00,1.00,0.122800587,0.614002933,1.392961877,2.364369501,0.275
39274.00,1.01,0.122800587,0.66898827,1.392961877,2.32771261,0.275
39276.00,1.01,0.122800587,0.705645161,1.392961877,2.309384164,0.275
39278.00,1.01,0.122800587,0.742302053,1.319648094,2.291055718,0.275
39280.00,1.01,0.122800587,0.760630499,1.264662757,2.291055718,0.3
39282.00,1.01,0.177785924,0.778958944,1.228005865,2.272727273,0.3
39284.00,1.02,0.159457478,0.723973607,1.154692082,2.217741935,0.3
39286.00,1.02,0.159457478,0.687316716,1.099706745,2.181085044,0.3
39288.00,1.02,0.141129032,0.577346041,1.063049853,2.144428152,0.3
39290.00,1.02,0.141129032,0.504032258,1.044721408,2.126099707,0.3
39292.00,1.02,0.122800587,0.449046921,0.971407625,2.162756598,0.3
39294.00,1.03,0.122800587,0.430718475,0.934750733,2.217741935,0.3
39296.00,1.03,0.049486804,0.412390029,0.916422287,2.291055718,0.3
39298.00,1.03,0.067815249,0.485703812,0.971407625,2.419354839,0.3
39300.00,1.03,0.086143695,0.54068915,1.026392962,2.510997067,0.3
39302.00,1.03,0.104472141,0.522360704,1.044721408,2.58431085,0.3
39304.00,1.04,0.104472141,0.504032258,1.063049853,2.620967742,0.3
39306.00,1.04,0.122800587,0.504032258,1.081378299,2.639296188,0.3
39308.00,1.04,0.122800587,0.485703812,1.081378299,2.58431085,0.325
39310.00,1.04,0.067815249,0.485703812,1.081378299,2.547653959,0.325
39312.00,1.04,0.086143695,0.522360704,1.191348974,2.58431085,0.325
39314.00,1.05,0.104472141,0.559017595,1.282991202,2.620967742,0.325
39316.00,1.05,0.104472141,0.577346041,1.374633431,2.639296188,0.325
39318.00,1.05,0.122800587,0.595674487,1.447947214,2.657624633,0.325
39320.00,1.05,0.104472141,0.595674487,1.484604106,2.639296188,0.325
39322.00,1.05,0.122800587,0.66898827,1.539589443,2.657624633,0.325
39324.00,1.06,0.122800587,0.723973607,1.557917889,2.639296188,0.325
39326.00,1.06,0.122800587,0.79728739,1.557917889,2.58431085,0.325
39328.00,1.06,0.122800587,0.852272727,1.502932551,2.547653959,0.325
39330.00,1.06,0.177785924,0.888929619,1.46627566,2.529325513,0.325
39332.00,1.06,0.177785924,0.870601173,1.392961877,2.45601173,0.35
39334.00,1.07,0.19611437,0.833944282,1.33797654,2.382697947,0.35
39336.00,1.07,0.177785924,0.760630499,1.264662757,2.309384164,0.35
39339.00,1.07,0.159457478,0.650659824,1.209677419,2.254398827,0.35
39340.00,1.07,0.159457478,0.577346041,1.154692082,2.217741935,0.35
39342.00,1.07,0.141129032,0.522360704,1.118035191,2.254398827,0.35
39344.00,1.08,0.122800587,0.504032258,1.081378299,2.291055718,0.35
39346.00,1.08,0.067815249,0.504032258,1.026392962,2.32771261,0.35
39348.00,1.08,0.086143695,0.559017595,1.044721408,2.401026393,0.35
39350.00,1.08,0.104472141,0.577346041,1.063049853,2.45601173,0.35
39352.00,1.08,0.122800587,0.595674487,1.063049853,2.492668622,0.35
39354.00,1.09,0.122800587,0.577346041,1.044721408,2.565982405,0.35
39356.00,1.09,0.122800587,0.522360704,1.044721408,2.620967742,0.35
39358.00,1.09,0.104472141,0.485703812,1.044721408,2.639296188,0.35
39360.00,1.09,0.122800587,0.485703812,1.063049853,2.602639296,0.35
39362.00,1.09,0.104472141,0.467375367,1.136363636,2.565982405,0.375
39364.00,1.10,0.067815249,0.467375367,1.209677419,2.565982405,0.375
39366.00,1.10,0.086143695,0.522360704,1.301319648,2.602639296,0.375
39368.00,1.10,0.104472141,0.559017595,1.356304985,2.620967742,0.375
39370.00,1.10,0.104472141,0.577346041,1.392961877,2.639296188,0.375
39372.00,1.10,0.104472141,0.66898827,1.429618768,2.657624633,0.375
39374.00,1.11,0.122800587,0.742302053,1.521260997,2.602639296,0.375
39376.00,1.11,0.122800587,0.778958944,1.576246334,2.547653959,0.375
39378.00,1.11,0.122800587,0.79728739,1.59457478,2.510997067,0.375
39380.00,1.11,0.19611437,0.815615836,1.539589443,2.492668622,0.375
39382.00,1.11,0.177785924,0.760630499,1.429618768,2.401026393,0.375
39384.00,1.12,0.159457478,0.778958944,1.356304985,2.346041056,0.375
39386.00,1.12,0.141129032,0.79728739,1.301319648,2.309384164,0.375
39388.00,1.12,0.141129032,0.79728739,1.264662757,2.291055718,0.375
39390.00,1.12,0.141129032,0.723973607,1.246334311,2.272727273,0.4
39392.00,1.12,0.19611437,0.66898827,1.228005865,2.254398827,0.4
39394.00,1.13,0.177785924,0.577346041,1.081378299,2.181085044,0.4
39396.00,1.13,0.141129032,0.504032258,0.971407625,2.126099707,0.4
39398.00,1.13,0.067815249,0.467375367,0.916422287,2.126099707,0.4
39400.00,1.13,0.086143695,0.522360704,0.953079179,2.254398827,0.4
39402.00,1.13,0.104472141,0.559017595,0.971407625,2.364369501,0.4
39404.00,1.14,0.104472141,0.504032258,0.98973607,2.437683284,0.4
39406.00,1.14,0.104472141,0.467375367,1.008064516,2.437683284,0.4
39408.00,1.14,0.122800587,0.449046921,1.026392962,2.437683284,0.4
39410.00,1.14,0.122800587,0.430718475,1.026392962,2.419354839,0.4
39412.00,1.14,0.049486804,0.412390029,1.026392962,2.419354839,0.425
39414.00,1.15,0.067815249,0.485703812,1.099706745,2.492668622,0.425
39416.00,1.15,0.086143695,0.54068915,1.154692082,2.547653959,0.425
39418.00,1.15,0.104472141,0.577346041,1.209677419,2.58431085,0.425
39420.00,1.15,0.104472141,0.595674487,1.301319648,2.602639296,0.425
39422.00,1.15,0.122800587,0.614002933,1.392961877,2.620967742,0.425
39424.00,1.16,0.122800587,0.614002933,1.447947214,2.620967742,0.425
39426.00,1.16,0.122800587,0.614002933,1.429618768,2.620967742,0.425
39428.00,1.16,0.122800587,0.632331378,1.411290323,2.565982405,0.425
39430.00,1.16,0.122800587,0.705645161,1.392961877,2.510997067,0.425
39432.00,1.16,0.122800587,0.778958944,1.392961877,2.45601173,0.425
39434.00,1.17,0.122800587,0.833944282,1.392961877,2.437683284,0.425
39436.00,1.17,0.141129032,0.815615836,1.392961877,2.492668622,0.425
39438.00,1.17,0.19611437,0.778958944,1.374633431,2.510997067,0.45
39440.00,1.17,0.19611437,0.687316716,1.301319648,2.45601173,0.45
39442.00,1.17,0.177785924,0.614002933,1.228005865,2.401026393,0.45
39444.00,1.18,0.104472141,0.559017595,1.173020528,2.364369501,0.45
39446.00,1.18,0.104472141,0.577346041,1.191348974,2.382697947,0.45
39448.00,1.18,0.104472141,0.595674487,1.154692082,2.419354839,0.45
39450.00,1.18,0.122800587,0.614002933,1.118035191,2.510997067,0.45
39452.00,1.18,0.122800587,0.614002933,1.063049853,2.547653959,0.45
39454.00,1.19,0.122800587,0.614002933,1.044721408,2.58431085,0.45
39456.00,1.19,0.122800587,0.614002933,1.099706745,2.58431085,0.45
39458.00,1.19,0.122800587,0.559017595,1.136363636,2.58431085,0.45
39460.00,1.19,0.122800587,0.504032258,1.154692082,2.58431085,0.45
39462.00,1.19,0.122800587,0.449046921,1.173020528,2.58431085,0.45
39464.00,1.20,0.122800587,0.430718475,1.191348974,2.58431085,0.475
39467.00,1.20,0.067815249,0.485703812,1.191348974,2.58431085,0.475
39468.00,1.20,0.067815249,0.577346041,1.264662757,2.565982405,0.475
39470.00,1.20,0.067815249,0.650659824,1.392961877,2.58431085,0.475
39472.00,1.20,0.104472141,0.723973607,1.484604106,2.602639296,0.475
39474.00,1.21,0.177785924,0.760630499,1.539589443,2.602639296,0.475
39476.00,1.21,0.159457478,0.705645161,1.484604106,2.529325513,0.475
39478.00,1.21,0.141129032,0.687316716,1.447947214,2.474340176,0.475
39480.00,1.21,0.141129032,0.742302053,1.429618768,2.437683284,0.475
39482.00,1.21,0.141129032,0.760630499,1.411290323,2.346041056,0.475
39484.00,1.22,0.122800587,0.778958944,1.392961877,2.272727273,0.475
39486.00,1.22,0.141129032,0.778958944,1.392961877,2.272727273,0.5
39488.00,1.22,0.19611437,0.760630499,1.301319648,2.272727273,0.5
39490.00,1.22,0.159457478,0.687316716,1.191348974,2.236070381,0.5
39492.00,1.22,0.159457478,0.650659824,1.118035191,2.217741935,0.5
39494.00,1.23,0.122800587,0.614002933,1.063049853,2.181085044,0.5
39496.00,1.23,0.122800587,0.614002933,1.044721408,2.236070381,0.5
39498.00,1.23,0.122800587,0.54068915,1.026392962,2.272727273,0.5
39500.00,1.23,0.122800587,0.504032258,1.008064516,2.309384164,0.5
39502.00,1.23,0.122800587,0.467375367,0.934750733,2.32771261,0.5
39504.00,1.24,0.122800587,0.449046921,0.879765396,2.346041056,0.5
39506.00,1.24,0.049486804,0.430718475,0.879765396,2.364369501,0.5
39508.00,1.24,0.086143695,0.485703812,0.971407625,2.437683284,0.5
39510.00,1.24,0.086143695,0.504032258,1.044721408,2.474340176,0.5
39512.00,1.24,0.104472141,0.467375367,1.099706745,2.529325513,0.5
39514.00,1.25,0.104472141,0.430718475,1.118035191,2.565982405,0.5
39516.00,1.25,0.104472141,0.449046921,1.191348974,2.58431085,0.5
39518.00,1.25,0.104472141,0.485703812,1.246334311,2.602639296,0.525
39520.00,1.25,0.049486804,0.54068915,1.301319648,2.620967742,0.525
39522.00,1.25,0.067815249,0.632331378,1.392961877,2.694281525,0.525
39524.00,1.26,0.122800587,0.687316716,1.46627566,2.675953079,0.525
39526.00,1.26,0.141129032,0.742302053,1.484604106,2.565982405,0.525
39528.00,1.26,0.159457478,0.760630499,1.46627566,2.45601173,0.525
39530.00,1.26,0.141129032,0.760630499,1.429618768,2.364369501,0.525
39532.00,1.26,0.122800587,0.760630499,1.429618768,2.291055718,0.55
39534.00,1.27,0.177785924,0.778958944,1.447947214,2.272727273,0.55
39536.00,1.27,0.159457478,0.742302053,1.392961877,2.19941349,0.55
39538.00,1.27,0.159457478,0.705645161,1.356304985,2.162756598,0.55
39540.00,1.27,0.141129032,0.66898827,1.319648094,2.126099707,0.55
39542.00,1.27,0.141129032,0.66898827,1.301319648,2.107771261,0.55
39544.00,1.28,0.141129032,0.66898827,1.209677419,2.089442815,0.55
39546.00,1.28,0.122800587,0.650659824,1.081378299,2.07111437,0.55
39548.00,1.28,0.122800587,0.650659824,0.98973607,2.089442815,0.55
39550.00,1.28,0.141129032,0.650659824,0.934750733,2.089442815,0.55
39552.00,1.28,0.141129032,0.632331378,0.86143695,2.07111437,0.55
39554.00,1.29,0.122800587,0.54068915,0.824780059,2.126099707,0.55
39556.00,1.29,0.122800587,0.430718475,0.806451613,2.181085044,0.55
39558.00,1.29,0.122800587,0.339076246,0.806451613,2.217741935,0.55
39560.00,1.29,0.122800587,0.284090909,0.806451613,2.254398827,0.55
39562.00,1.29,0.049486804,0.229105572,0.806451613,2.254398827,0.575
39564.00,1.30,0.012829912,0.284090909,0.879765396,2.346041056,0.575
39566.00,1.30,0.031158358,0.375733138,0.98973607,2.510997067,0.575
39568.00,1.30,0.067815249,0.467375367,1.099706745,2.657624633,0.575
39570.00,1.30,0.067815249,0.522360704,1.154692082,2.749266862,0.575
39572.00,1.30,0.104472141,0.577346041,1.209677419,2.822580645,0.575
39574.00,1.31,0.104472141,0.595674487,1.301319648,2.859237537,0.575
39576.00,1.31,0.122800587,0.614002933,1.374633431,2.895894428,0.575
39578.00,1.31,0.122800587,0.632331378,1.411290323,2.895894428,0.575
39580.00,1.31,0.122800587,0.632331378,1.447947214,2.895894428,0.575
39582.00,1.31,0.122800587,0.632331378,1.447947214,2.914222874,0.575
39584.00,1.32,0.122800587,0.705645161,1.46627566,2.914222874,0.575
39586.00,1.32,0.141129032,0.760630499,1.521260997,2.914222874,0.575
39588.00,1.32,0.122800587,0.778958944,1.557917889,2.840909091,0.575
39590.00,1.32,0.122800587,0.815615836,1.59457478,2.804252199,0.575
39592.00,1.32,0.19611437,0.815615836,1.612903226,2.767595308,0.575
39595.00,1.33,0.177785924,0.760630499,1.557917889,2.657624633,0.575
39596.00,1.33,0.159457478,0.760630499,1.521260997,2.529325513,0.575
39598.00,1.33,0.159457478,0.778958944,1.484604106,2.437683284,0.575
39600.00,1.33,0.122800587,0.778958944,1.447947214,2.346041056,0.575
39602.00,1.33,0.141129032,0.79728739,1.46627566,2.32771261,0.575
39604.00,1.34,0.177785924,0.79728739,1.447947214,2.346041056,0.6
39606.00,1.34,0.177785924,0.760630499,1.392961877,2.32771261,0.6
39608.00,1.34,0.159457478,0.705645161,1.282991202,2.291055718,0.6
39610.00,1.34,0.141129032,0.66898827,1.209677419,2.272727273,0.6
39612.00,1.34,0.141129032,0.66898827,1.154692082,2.272727273,0.6
39614.00,1.35,0.141129032,0.650659824,1.099706745,2.272727273,0.6
39616.00,1.35,0.122800587,0.632331378,1.008064516,2.254398827,0.6
39618.00,1.35,0.122800587,0.577346041,0.953079179,2.254398827,0.6
39620.00,1.35,0.141129032,0.54068915,0.898093842,2.254398827,0.6
39622.00,1.35,0.122800587,0.485703812,0.86143695,2.236070381,0.6
39624.00,1.36,0.122800587,0.449046921,0.898093842,2.236070381,0.6
39626.00,1.36,0.067815249,0.375733138,0.934750733,2.236070381,0.6
39628.00,1.36,0.086143695,0.375733138,1.008064516,2.291055718,0.6
39630.00,1.36,0.086143695,0.357404692,1.063049853,2.32771261,0.6
39632.00,1.36,0.086143695,0.375733138,1.118035191,2.437683284,0.625
39634.00,1.37,0.049486804,0.449046921,1.173020528,2.529325513,0.625
39636.00,1.37,0.067815249,0.559017595,1.246334311,2.620967742,0.625
39638.00,1.37,0.067815249,0.632331378,1.301319648,2.694281525,0.625
39640.00,1.37,0.104472141,0.705645161,1.356304985,2.767595308,0.625
39642.00,1.37,0.159457478,0.742302053,1.374633431,2.804252199,0.625
39644.00,1.38,0.159457478,0.723973607,1.33797654,2.785923754,0.625
39646.00,1.38,0.141129032,0.687316716,1.301319648,2.749266862,0.625
39648.00,1.38,0.141129032,0.66898827,1.282991202,2.730938416,0.625
39650.00,1.38,0.141129032,0.650659824,1.264662757,2.712609971,0.625
39652.00,1.38,0.141129032,0.632331378,1.319648094,2.694281525,0.625
39654.00,1.39,0.122800587,0.614002933,1.356304985,2.675953079,0.625
39656.00,1.39,0.122800587,0.614002933,1.374633431,2.620967742,0.625
39658.00,1.39,0.122800587,0.614002933,1.392961877,2.58431085,0.625
39660.00,1.39,0.122800587,0.614002933,1.411290323,2.529325513,0.625
39662.00,1.39,0.122800587,0.687316716,1.429618768,2.547653959,0.625
39664.00,1.40,0.122800587,0.742302053,1.447947214,2.565982405,0.625
39666.00,1.40,0.122800587,0.760630499,1.447947214,2.58431085,0.625
39668.00,1.40,0.122800587,0.778958944,1.447947214,2.602639296,0.65
39670.00,1.40,0.19611437,0.79728739,1.447947214,2.602639296,0.65
39672.00,1.40,0.177785924,0.742302053,1.374633431,2.529325513,0.65
39674.00,1.41,0.141129032,0.705645161,1.319648094,2.474340176,0.65
39676.00,1.41,0.141129032,0.687316716,1.246334311,2.45601173,0.65
39678.00,1.41,0.141129032,0.66898827,1.191348974,2.437683284,0.65
39680.00,1.41,0.141129032,0.650659824,1.118035191,2.437683284,0.65
39682.00,1.41,0.141129032,0.632331378,1.118035191,2.419354839,0.65
39684.00,1.42,0.122800587,0.614002933,1.118035191,2.45601173,0.65
39686.00,1.42,0.122800587,0.559017595,1.136363636,2.510997067,0.65
39688.00,1.42,0.122800587,0.522360704,1.154692082,2.547653959,0.65
39690.00,1.42,0.122800587,0.467375367,1.154692082,2.58431085,0.65
39692.00,1.42,0.122800587,0.485703812,1.154692082,2.602639296,0.65
39694.00,1.43,0.067815249,0.504032258,1.154692082,2.620967742,0.65
39696.00,1.43,0.086143695,0.577346041,1.209677419,2.694281525,0.675
39698.00,1.43,0.067815249,0.632331378,1.246334311,2.730938416,0.675
39700.00,1.43,0.141129032,0.687316716,1.319648094,2.785923754,0.675
39702.00,1.43,0.141129032,0.66898827,1.301319648,2.767595308,0.675
39704.00,1.44,0.141129032,0.650659824,1.33797654,2.749266862,0.675
39706.00,1.44,0.141129032,0.632331378,1.374633431,2.675953079,0.675
39708.00,1.44,0.122800587,0.614002933,1.392961877,2.602639296,0.675
39710.00,1.44,0.122800587,0.632331378,1.429618768,2.547653959,0.675
39712.00,1.44,0.122800587,0.632331378,1.447947214,2.474340176,0.675
39714.00,1.45,0.122800587,0.687316716,1.46627566,2.401026393,0.675
39716.00,1.45,0.122800587,0.742302053,1.484604106,2.346041056,0.675
39718.00,1.45,0.141129032,0.778958944,1.484604106,2.382697947,0.675
39720.00,1.45,0.122800587,0.79728739,1.46627566,2.401026393,0.675
39723.00,1.46,0.177785924,0.815615836,1.46627566,2.437683284,0.7
39724.00,1.46,0.177785924,0.778958944,1.411290323,2.382697947,0.7
39726.00,1.46,0.159457478,0.742302053,1.301319648,2.32771261,0.7
39728.00,1.46,0.159457478,0.705645161,1.209677419,2.291055718,0.7
39730.00,1.46,0.141129032,0.66898827,1.118035191,2.254398827,0.7
39732.00,1.46,0.141129032,0.650659824,1.026392962,2.254398827,0.7
39734.00,1.47,0.141129032,0.632331378,0.934750733,2.236070381,0.7
39736.00,1.47,0.122800587,0.559017595,0.86143695,2.291055718,0.7
39738.00,1.47,0.122800587,0.504032258,0.898093842,2.346041056,0.7
39740.00,1.47,0.122800587,0.449046921,0.934750733,2.382697947,0.7
39742.00,1.47,0.122800587,0.375733138,0.971407625,2.401026393,0.7
39744.00,1.48,0.067815249,0.302419355,0.971407625,2.419354839,0.7
39746.00,1.48,0.067815249,0.302419355,1.026392962,2.474340176,0.7
39748.00,1.48,0.067815249,0.394061584,1.081378299,2.547653959,0.725
39750.00,1.48,0.049486804,0.485703812,1.136363636,2.602639296,0.725
39752.00,1.48,0.049486804,0.595674487,1.228005865,2.694281525,0.725
39754.00,1.49,0.067815249,0.66898827,1.301319648,2.785923754,0.725
39756.00,1.49,0.159457478,0.723973607,1.429618768,2.859237537,0.725
39758.00,1.49,0.159457478,0.687316716,1.447947214,2.840909091,0.725
39760.00,1.49,0.159457478,0.650659824,1.447947214,2.822580645,0.725
39762.00,1.49,0.122800587,0.632331378,1.429618768,2.785923754,0.725
39764.00,1.50,0.122800587,0.632331378,1.447947214,2.785923754,0.725
39766.00,1.50,0.122800587,0.705645161,1.447947214,2.785923754,0.725
39768.00,1.50,0.122800587,0.760630499,1.46627566,2.785923754,0.725
39770.00,1.50,0.141129032,0.79728739,1.46627566,2.785923754,0.725
39772.00,1.50,0.122800587,0.79728739,1.46627566,2.712609971,0.75
39774.00,1.51,0.19611437,0.815615836,1.484604106,2.675953079,0.75
39776.00,1.51,0.177785924,0.742302053,1.429618768,2.58431085,0.75
39778.00,1.51,0.159457478,0.705645161,1.392961877,2.529325513,0.75
39780.00,1.51,0.141129032,0.66898827,1.374633431,2.474340176,0.75
39782.00,1.51,0.141129032,0.66898827,1.356304985,2.382697947,0.75
39784.00,1.52,0.122800587,0.66898827,1.33797654,2.309384164,0.75
39786.00,1.52,0.141129032,0.687316716,1.33797654,2.291055718,0.75
39788.00,1.52,0.122800587,0.687316716,1.319648094,2.272727273,0.75
39790.00,1.52,0.141129032,0.705645161,1.319648094,2.254398827,0.75
39792.00,1.52,0.141129032,0.687316716,1.246334311,2.272727273,0.75
